long.t Lactobacillus_iners Lactobacillus_crispatus Lactobacillus_jensenii Lactobacillus_gasseri Gardnerella_vaginalis g_Megasphaera g_Gemella g_Parvimonas Atopobium_vaginae Prevotella_buccalis Prevotella_bivia g_Dialister g_Mobiluncus
5.300000e+01 3.005886e+05 7.330405e-12 4.166270e-15 4.620465e-16 4.774714e+07 1.167499e+06 1.041058e+06 1.114420e+06 1.337889e+07 4.167275e-16 1.434178e-15 1.483137e+04 2.941798e-11
5.400000e+01 3.005886e+05 6.675749e-12 4.230215e-15 4.620467e-16 5.424427e+07 1.456496e+06 1.456018e+06 1.511972e+06 1.337912e+07 3.955267e-16 1.427714e-15 1.483140e+04 4.505293e-11
5.500000e+01 3.005886e+05 7.611652e-12 4.340829e-15 4.620469e-16 3.534446e+07 1.352760e+06 8.051607e+05 1.425136e+06 1.337894e+07 3.777802e-16 1.425142e-15 1.483147e+04 4.550272e-10
5.600000e+01 3.005886e+05 1.091664e-11 4.502404e-15 4.620472e-16 3.895780e+07 1.495590e+06 1.052668e+06 1.912471e+06 1.337918e+07 3.629338e-16 1.426399e-15 1.483125e+04 8.480653e-12
5.700000e+01 3.005886e+05 2.977226e-13 4.721351e-15 4.620478e-16 3.316976e+07 1.352926e+06 7.987262e+05 2.057596e+06 1.337917e+07 3.505540e-16 1.431526e-15 1.483110e+04 6.534142e-08
5.800000e+01 3.005886e+05 1.562108e-11 5.006687e-15 4.620486e-16 3.189357e+07 2.132155e+06 7.398002e+05 2.297511e+06 1.337922e+07 3.403018e-16 1.440677e-15 1.483122e+04 2.882060e-10
5.900000e+01 3.005886e+05 5.837355e-12 4.687005e-15 4.620474e-16 2.791488e+07 1.443672e+06 7.393867e+05 2.451520e+06 1.337921e+07 3.232032e-16 1.410153e-15 1.483108e+04 5.945094e-08
6.000000e+01 3.005886e+05 1.539439e-11 5.760089e-15 4.620497e-16 2.415176e+07 2.117403e+06 7.369165e+05 2.341553e+06 1.337914e+07 3.235755e-16 1.459714e-15 1.483103e+04 4.902838e-10
6.100000e+01 3.005886e+05 6.739368e-12 5.372691e-15 4.620475e-16 2.817870e+07 1.636236e+06 7.461997e+05 2.957045e+06 1.337924e+07 3.089803e-16 1.425153e-15 1.483131e+04 1.557463e-08
6.200000e+01 3.005886e+05 2.382142e-11 6.787609e-15 4.620490e-16 2.979924e+07 1.859450e+06 1.132218e+06 3.193273e+06 1.337923e+07 3.100184e-16 1.472552e-15 1.483123e+04 8.578473e-12
6.300000e+01 3.005886e+05 3.820981e-11 7.463473e-15 4.620483e-16 3.119009e+07 1.745827e+06 1.084945e+06 3.113537e+06 1.337915e+07 3.045532e-16 1.480057e-15 1.483127e+04 2.115255e-10
6.400000e+01 3.005886e+05 8.152904e-11 8.317720e-15 4.620481e-16 3.377010e+07 1.792986e+06 1.141822e+06 3.391368e+06 1.337918e+07 3.002721e-16 1.492732e-15 1.483095e+04 4.552209e-12
6.500000e+01 3.005886e+05 2.379991e-10 9.400969e-15 4.620482e-16 2.918646e+07 2.289726e+06 1.421182e+06 3.120377e+06 1.337906e+07 2.970904e-16 1.510962e-15 1.483048e+04 4.321631e-13
6.600000e+01 3.005886e+05 2.280956e-12 1.078339e-14 4.620487e-16 3.532227e+07 2.150049e+06 1.491377e+06 4.225133e+06 1.337926e+07 2.949560e-16 1.535317e-15 1.482875e+04 1.123538e-13
6.700000e+01 3.005886e+05 1.966391e-09 1.256350e-14 4.620497e-16 2.505248e+07 2.105030e+06 1.065331e+06 2.952023e+06 1.337908e+07 2.938492e-16 1.566588e-15 1.483157e+04 6.199066e-14
6.800000e+01 3.005886e+05 2.250610e-12 7.611949e-16 4.620513e-16 3.134187e+07 2.475146e+06 1.312672e+06 4.482133e+06 1.337931e+07 2.937842e-16 1.605838e-15 1.482841e+04 6.705046e-14
